sid,family_id,class_name,y,exec_bytes,first_stop_offset,region_bytes,near_empty,whole_body,no_stop,stop_at_final_byte,feature_nnz,feature_l1,features_finite,oof_score_first_stop_full
base:0x709d5b91c2549b23ae535edeca913d39e5e19dd5,F00020,malicious,1,1784,210.0,211,False,False,False,False,151,412.4334716796875,True,0.9455476999282837
base:0x8089728a776934de9b108f1c0c60f4c96fd205a7,F00039,malicious,1,2570,304.0,305,False,False,False,False,156,527.4336547851562,True,0.9763626456260681
base:0x399e3a4f3251ba247b223cf41079cfe19d40463f,F00007,malicious,1,2847,169.0,170,False,False,False,False,119,301.0081481933594,True,0.9968383312225342
base:0xe421de693a75ae8a6ef68346fcf4fb59a59667c0,F00064,malicious,1,2684,949.0,950,False,False,False,False,284,1608.3662109375,True,0.0036642272025346756
base:0x76dcbb9c9c3aca33bf5de6e4304dd1995a6e6a5b,F00039,malicious,1,2570,304.0,305,False,False,False,False,156,527.4336547851562,True,0.9763626456260681
base:0x2f440cefb05b2262d168fb72b77b04d0bd1318dd,F00065,malicious,1,2557,409.0,410,False,False,False,False,187,692.377685546875,True,0.73820561170578
base:0xee4cb9f00505ab2eeddd571b0ad9a0721ecfa241,F00066,malicious,1,1631,270.0,271,False,False,False,False,184,509.02130126953125,True,0.9948639273643494
base:0x85a89daa4483e2685cbec4e92b97845ba976e926,F00061,malicious,1,2933,128.0,129,False,False,False,False,75,235.81198120117188,True,0.9461227059364319
base:0xe5cd14c7c65389b68a9668abb0671719a6901f69,F00061,malicious,1,2933,128.0,129,False,False,False,False,75,235.81198120117188,True,0.9461227059364319
base:0x5d64ab153ee5b056335187147c9e54ed545fe249,F00001,malicious,1,5087,132.0,133,False,False,False,False,65,235.4339599609375,True,0.8639504313468933
base:0x68d333198c60c8160848437b2870f3a5be693107,F00005,malicious,1,15576,134.0,135,False,False,False,False,84,222.80628967285156,True,0.9908679723739624
base:0x506e1132346397bebb589df00f4b8df1d5087362,F00066,malicious,1,1834,270.0,271,False,False,False,False,184,509.02130126953125,True,0.9948639273643494
base:0x72ec679bc22cc91abcc3bcbbe93b977a6b7b6571,F00024,malicious,1,2001,129.0,130,False,False,False,False,58,257.90093994140625,True,0.9994309544563293
base:0x7f0fc823ff1089dfb2d0e3923c67daa98c70bcc3,F00066,malicious,1,1802,270.0,271,False,False,False,False,184,509.02130126953125,True,0.9948639273643494
base:0xf32f5364158486214c905e65b25119e3ce802047,F00067,malicious,1,1057,214.0,215,False,False,False,False,154,409.4424133300781,True,0.9995631575584412
base:0x7c871113df5f3bcf5219eaaa727ec34bc323f2dd,F00068,malicious,1,758,227.0,228,False,False,False,False,148,402.0884094238281,True,0.9987019300460815
base:0xfa647369d38bd1eba5b24242f8479fd95c4bc229,F00041,malicious,1,7549,282.0,283,False,False,False,False,149,506.9106750488281,True,0.04373449087142944
base:0xf74896bfeb20c2167d87bf4217172eec23d11a00,F00008,malicious,1,3544,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
base:0x6d38ff590e052bcfb9436fa9e369298600c0eb3b,F00031,malicious,1,3803,327.0,328,False,False,False,False,169,572.3187866210938,True,0.9997949004173279
base:0xd9e18d022a3f891c5effa6a091d77ad7e3f3e3ba,F00069,malicious,1,2520,245.0,246,False,False,False,False,146,426.07635498046875,True,0.9992457628250122
base:0x0e6513a4bd58c073aab8dea150fa09f65592476e,F00036,malicious,1,2981,265.0,266,False,False,False,False,149,477.6863098144531,True,0.9989369511604309
base:0x68d778f7ba2a4f5191e74efee6ae9c8c2cf6d075,F00001,malicious,1,5087,132.0,133,False,False,False,False,65,235.4339599609375,True,0.8639504313468933
base:0xecdc0b363d278f9955d11fef053b52c2f0e8ead6,F00070,malicious,1,2454,102.0,103,False,False,False,False,51,205.81491088867188,True,0.999377965927124
base:0xc245145fbef4dc75b7dbc28a7b57cdf547dd896f,F00039,malicious,1,1934,291.0,292,False,False,False,False,158,518.9378662109375,True,0.9979649782180786
base:0x734e19c22dd7205500480f5b84a14c326df7d351,F00071,malicious,1,4817,80.0,81,False,False,False,False,51,163.67715454101562,True,0.999277651309967
base:0xf86ca31096dc981d105b125b537179c66954b55e,F00072,malicious,1,1119,199.0,200,False,False,False,False,112,322.8289794921875,True,0.9902378916740417
base:0xef8d4573baa3b18c3997564898a00419e29de5c8,F00020,malicious,1,1982,341.0,342,False,False,False,False,186,618.3803100585938,True,0.9961666464805603
base:0x32a855b5fc39885715bb4ebb1909cac89ba74194,F00073,malicious,1,5041,334.0,335,False,False,False,False,174,632.9882202148438,True,0.9409365057945251
base:0x9bcfab73a9e0c3786dc0c71090c425a783ef8ae5,F00074,malicious,1,3170,207.0,208,False,False,False,False,121,370.187744140625,True,0.003690096316859126
base:0x4b39b261659df3d39a4f95d0a5cec6ee2b394be8,F00075,malicious,1,2014,227.0,228,False,False,False,False,147,402.08843994140625,True,0.9993143081665039
base:0x4248c289a3bdc032423ab31902e7b37d42e2d27c,F00076,malicious,1,2837,130.0,131,False,False,False,False,63,261.7310485839844,True,0.992753803730011
base:0xff2318cd698c23f37c2fcf03a57df69e43165b48,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
base:0x5d7b3b77663888c8f5be6ddbb539a16250d9cd96,F00039,malicious,1,2934,316.0,317,False,False,False,False,169,551.3661499023438,True,0.9987240433692932
base:0x96f323b4d9bd628022c643e6b409373ba2950c5a,F00077,malicious,1,1681,270.0,271,False,False,False,False,184,509.02130126953125,True,0.9981995820999146
base:0x17164ef1732d0f02c440035641fa4460d614fa1a,F00015,malicious,1,6377,80.0,81,False,False,False,False,51,163.67715454101562,True,0.9993033409118652
base:0x93c1bfc95c20d212c85c6bbc74bd339b3c0086da,F00078,malicious,1,2217,102.0,103,False,False,False,False,56,206.79998779296875,True,0.9949454665184021
base:0x5f0393396359b58366049e7b11aa786de4c473fd,F00008,malicious,1,3544,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
base:0x589ec783fa13497688ae79eb3e57cc88b4f5f55e,F00069,malicious,1,2520,245.0,246,False,False,False,False,146,426.07635498046875,True,0.9992457628250122
base:0xd5864ea79230263b7ed860ca358d59402311c0b7,F00008,malicious,1,3544,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
base:0xebf985ad307cba2a214dfc5caffa8e41c17c632f,F00031,malicious,1,3399,315.0,316,False,False,False,False,156,548.3821411132812,True,0.9545584321022034
base:0xed79a74c1d95bbf31a3f39a5f3cf9217735adf52,F00071,malicious,1,4817,80.0,81,False,False,False,False,51,163.67715454101562,True,0.999277651309967
base:0xe21ed77ad618245abca9e213f5358f50bc63fdbd,F00007,malicious,1,2847,169.0,170,False,False,False,False,119,301.0081481933594,True,0.9968383312225342
base:0xffd463daad2894ca63829ad969de4dbcf9912a01,F00079,malicious,1,5554,266.0,267,False,False,False,False,159,538.4519653320312,True,0.9175828099250793
base:0x1ee8e3b6ca95606e21be70cff6a0bd24c134b96f,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
base:0x3d1c420791442c84a24deaf5a5d9c13e3cee27e4,F00080,malicious,1,595,48.0,49,False,False,False,False,48,102.25,True,0.9738659858703613
base:0xf7fcc1f7cd3353120519cdc6dfe503e77140371d,F00069,malicious,1,1884,95.0,96,False,False,False,False,73,172.97518920898438,True,0.9840765595436096
base:0xbe4cb4f3b926953dc550614b71909f149799f1f9,F00071,malicious,1,4817,80.0,81,False,False,False,False,51,163.67715454101562,True,0.999277651309967
base:0x62738fee245cb8a22fc3761598f9f1b816e52445,F00015,malicious,1,6377,80.0,81,False,False,False,False,51,163.67715454101562,True,0.9993033409118652
base:0x50af934a3bda8cebfd97e3a031091e80a465bb74,F00060,malicious,1,2353,101.0,102,False,False,False,False,54,204.80740356445312,True,0.9985646605491638
base:0x6700e6332fcd7be4b1c72c2e77abb62556f6453f,F00066,malicious,1,1802,270.0,271,False,False,False,False,184,509.02130126953125,True,0.9948639273643494
base:0x5900972eb4e639fc2b9aaab2c73479946c3a1d9c,F00069,malicious,1,2520,245.0,246,False,False,False,False,146,426.07635498046875,True,0.9992457628250122
base:0x28922679e7c2651f27a4781346012d677185e2e0,F00081,malicious,1,3134,80.0,81,False,False,False,False,51,163.67715454101562,True,0.9995599389076233
base:0x52064cea5e296956e3085d45e695888f7f70f5af,F00082,malicious,1,8731,163.0,164,False,False,False,False,57,322.9595642089844,True,0.9987747073173523
base:0x3495fed224aa078d7e754e9f626c613a5cb04528,F00082,malicious,1,8391,174.0,175,False,False,False,False,57,343.98468017578125,True,0.9981780052185059
base:0x00037763c2c4e6efa6bf9a03775f6a0b5112b578,F00013,malicious,1,3112,108.0,109,False,False,False,False,57,217.76864624023438,True,0.9980840682983398
base:0x531723f8dc24e3da9220ec39769eac12cffb03fa,F00069,malicious,1,1884,95.0,96,False,False,False,False,73,172.97518920898438,True,0.9840765595436096
base:0x214070b6eb44001091e53c22e03fdca43b6524c2,F00063,malicious,1,2000,70.0,71,False,False,False,False,50,144.5361785888672,True,0.9144248366355896
base:0x3447d54e4358e306d58e5bbfc3a19d728d53f78e,F00016,malicious,1,199,38.0,39,False,False,False,False,58,90.34375,True,0.03441518172621727
base:0x062aa27842a3bbc6949b5d18e6dd5332a49a4555,F00039,malicious,1,2606,316.0,317,False,False,False,False,169,551.3661499023438,True,0.9987240433692932
base:0x04d1014a442e4e57195dbe3552211657271181b5,F00008,malicious,1,4283,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
base:0x9679a231fb530a5cd4d6314328e4aadc068f1b34,F00068,malicious,1,758,227.0,228,False,False,False,False,148,402.0884094238281,True,0.9987019300460815
base:0x7ad2c685cbc9468576598cb8a3b0956e128c74a8,F00083,malicious,1,1743,270.0,271,False,False,False,False,184,509.02130126953125,True,0.9948639273643494
base:0x5340dce24f966ce374b5ab5b66586027fcfc3452,F00084,malicious,1,1577,59.0,60,False,False,False,False,54,124.4411849975586,True,0.9967352747917175
base:0xcb961ae6333177f5e417d3b5d4b721ec22357395,F00085,malicious,1,4131,69.0,70,False,False,False,False,51,142.58070373535156,True,0.8016701340675354
base:0x98d90bb858781934b05ec289dd272097366825a0,F00086,malicious,1,1156,69.0,70,False,False,False,False,51,142.58070373535156,True,0.8577033281326294
base:0xd34426bef7e56fef2a617ea70fff427d658b740b,F00039,malicious,1,2206,316.0,317,False,False,False,False,169,551.3661499023438,True,0.9987240433692932
base:0x000005d2c018e5146489b81e850cf3c31260bd97,F00037,malicious,1,5389,140.0,141,False,False,False,False,57,277.8644714355469,True,0.998788058757782
base:0xb845ce81270c9c4ac2ace3fbc479724480a74ecf,F00061,malicious,1,2933,128.0,129,False,False,False,False,75,235.81198120117188,True,0.9461227059364319
base:0xa7cf1af2a74885b28d8f82d1838a000c3e0998b0,F00052,malicious,1,3097,249.0,250,False,False,False,False,160,473.6307373046875,True,0.9993152618408203
base:0xd19128c8c3d9b6a937ef4d3bc0b24db02ee87e3d,F00059,malicious,1,2249,101.0,102,False,False,False,False,54,204.80740356445312,True,0.9973920583724976
base:0x153fdf0e669fd84c75e603bc4eee1641194655f0,F00031,malicious,1,3399,315.0,316,False,False,False,False,156,548.3821411132812,True,0.9545584321022034
base:0x1fbb9d39e147908257dbc08cfea288eb860de43c,F00079,malicious,1,5554,266.0,267,False,False,False,False,159,538.4519653320312,True,0.9175828099250793
base:0x6e12b2430eb146aba9ce42371d6570fbecf25488,F00066,malicious,1,1818,270.0,271,False,False,False,False,184,509.02130126953125,True,0.9948639273643494
base:0x397dbb9073025a3d87104aadbd6443b72bfc15b6,F00087,malicious,1,3386,271.0,272,False,False,False,False,151,488.9385681152344,True,0.993044912815094
base:0x09551d2ab499d73affed001b54d483942e11e0ff,F00088,malicious,1,5352,140.0,141,False,False,False,False,59,279.9366149902344,True,0.9996801614761353
base:0x05099f3d8b4078c2c91425163762c7c6d4164f11,F00066,malicious,1,2159,270.0,271,False,False,False,False,184,509.02130126953125,True,0.9948639273643494
base:0xa28023c54e45e9ef833bc60985cabcbb28dff858,F00089,malicious,1,4813,195.0,196,False,False,False,False,74,387.0032653808594,True,0.03304335102438927
base:0x71f968f9f220b9cb53f58af1621cad1522d3f178,F00001,malicious,1,5087,132.0,133,False,False,False,False,65,235.4339599609375,True,0.8639504313468933
base:0xa6824fe8fb56ba33c5e38d471740144af99a541d,F00090,malicious,1,2291,448.0,449,False,False,False,False,203,787.1962890625,True,0.880767822265625
base:0x9dedce2f26f0276a4ee7d650a76c390d6274b2a5,F00030,malicious,1,616,48.0,49,False,False,False,False,52,103.2664566040039,True,0.9928550124168396
base:0x49c1d860360068ffa6ed19ed6a2d2a768347df2d,F00002,malicious,1,2419,80.0,81,False,False,False,False,57,165.65000915527344,True,0.9926626682281494
base:0xaa1d67342d4233bd1b600cdd865827265333e4b4,F00026,malicious,1,278,134.0,135,False,False,False,False,112,249.44871520996094,True,0.8687410354614258
base:0x8f919e1a4a4d376183cd179d55d17e592ad4dada,F00091,malicious,1,3984,316.0,317,False,False,False,False,169,551.3661499023438,True,0.9987240433692932
base:0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,F00092,malicious,1,1799,99.0,100,False,False,False,False,54,199.8039093017578,True,0.8448545336723328
base:0x60ed47856445f6f9033c3190bfd4f3abb546353f,F00093,malicious,1,3435,249.0,250,False,False,False,False,160,473.6307373046875,True,0.999616265296936
base:0x05e920e04d1ce943a82712737974dc7d114e6275,F00007,malicious,1,2847,169.0,170,False,False,False,False,119,301.0081481933594,True,0.9968383312225342
base:0x0b84d348c702c991bc60279d56392565dee15cf2,F00091,malicious,1,3980,316.0,317,False,False,False,False,169,551.3661499023438,True,0.9987240433692932
base:0x553a24c348c88327b39366a6d808c4f30f891744,F00094,malicious,1,2386,225.0,226,False,False,False,False,155,430.4866638183594,True,0.999500036239624
base:0xd2a4da69c5e4be9a540092bd27e0d2b3fe7d77a0,F00094,malicious,1,2386,225.0,226,False,False,False,False,155,430.4866638183594,True,0.999500036239624
base:0x1d383d085d87aa0105930bf141605d8e6983d299,F00085,malicious,1,3878,70.0,71,False,False,False,False,53,144.56922912597656,True,0.7494202256202698
base:0x89046d34e70a65acab2152c26a0c8e493b5ba629,F00008,malicious,1,3880,102.0,103,False,False,False,False,51,205.81491088867188,True,0.9994780421257019
base:0xaf08c8f3523b1eb6aa49010820b267facf70998c,F00096,malicious,1,8788,553.0,554,False,False,False,False,141,1095.8204345703125,True,0.02519836463034153
base:0x9864340f16fabb27612cef471312e6271628c726,F00097,malicious,1,3083,226.0,227,False,False,False,False,152,440.6584777832031,True,0.9815568923950195
base:0x1511cfd463da477220a34ee95561a5253ba036c0,F00069,malicious,1,1884,95.0,96,False,False,False,False,73,172.97518920898438,True,0.9840765595436096
base:0x36a460f808a9ea001ef1322d02c5fba87b20cec0,F00076,malicious,1,2837,130.0,131,False,False,False,False,63,261.7310485839844,True,0.992753803730011
base:0x5da91aa91d35c38e0455546e072f3d0e860735cf,F00020,malicious,1,1784,210.0,211,False,False,False,False,151,412.4334716796875,True,0.9455476999282837
base:0x5fe78697ca70156a458ec9e9cd561aa136fad4c8,F00008,malicious,1,4275,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
base:0x3d9b5453f365fbea1020c847268ccae78547b6cf,F00098,malicious,1,2800,164.0,165,False,False,False,False,111,290.8048095703125,True,0.996547520160675
base:0x0dd61275ecd8666b3bfe77ff1ce17a98b542caad,F00024,malicious,1,2140,129.0,130,False,False,False,False,58,257.90093994140625,True,0.9994309544563293
base:0xa3dcc8e16ec4b33ecd6e6f4e8789d34c7e74c145,F00083,malicious,1,1711,270.0,271,False,False,False,False,184,509.02130126953125,True,0.9948639273643494
base:0x000054507a812fd32582e7a997c83e6d446fd60e,F00013,malicious,1,3112,108.0,109,False,False,False,False,57,217.76864624023438,True,0.9980840682983398
base:0x325b2bdddd7ea1335acee94bfdb1ea3130d08e07,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
base:0x3c37ed637a5bd169eb0f543fdb449d48c1012dd2,F00006,malicious,1,2214,442.0,443,False,False,False,False,204,775.20703125,True,0.931821882724762
base:0x16606ad9fdaa679aa119e93e44ab461f039a797a,F00099,malicious,1,3699,244.0,245,False,False,False,False,159,496.3602294921875,True,0.9891485571861267
base:0x6ccf6fc8bd7eb3bee762887196a2f0d8c52ef3c1,F00032,malicious,1,6989,202.0,203,False,False,False,False,119,363.88385009765625,True,0.992250382900238
base:0x5197837eac237092876f1bcaf5943d9ad4b70d41,F00071,malicious,1,4840,80.0,81,False,False,False,False,51,163.67715454101562,True,0.999277651309967
base:0x4a5706a54fe453177221f50c036fd09a2894a891,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
base:0x84340f560c20b1076f1a6ea97207a55d145d4447,F00077,malicious,1,1681,270.0,271,False,False,False,False,184,509.02130126953125,True,0.9981995820999146
base:0x8ee33a48e87e164725c3bbd4d186700ee7b74160,F00011,malicious,1,2586,225.0,226,False,False,False,False,147,399.0217590332031,True,0.9993000030517578
base:0x7ebce79a41445dffd9b9e6dcee01c205cc020db0,F00039,malicious,1,1946,304.0,305,False,False,False,False,156,527.4336547851562,True,0.9763626456260681
base:0xb0e649954978aad7700e21fee7254b7db6a99360,F00100,malicious,1,3989,340.0,341,False,False,False,False,151,627.489501953125,True,0.9936859011650085
base:0x5f3075823d0b02d4248d9feb797f592da3d27bc5,F00101,malicious,1,2332,164.0,165,False,False,False,False,111,290.8048095703125,True,0.9995046854019165
base:0x13fc58118fd8d4ae99f6cd4383ccc3d42b41104d,F00035,malicious,1,1788,116.0,117,False,False,False,False,70,209.27450561523438,True,0.9828065633773804
base:0x5d0b3af0d47cab82130f371bb16cf82aab832f95,F00081,malicious,1,3134,80.0,81,False,False,False,False,51,163.67715454101562,True,0.9995599389076233
base:0xbb1ceb4440c69c9cc01054e2f26c15bb7367b370,F00006,malicious,1,2214,442.0,443,False,False,False,False,204,775.20703125,True,0.931821882724762
base:0xf7fa257f4942416b90984709386df0f3233d0c87,F00025,malicious,1,2328,123.0,124,False,False,False,False,74,222.70388793945312,True,0.9419406652450562
base:0xfe15e9caf24d0452981436383651d0cd7101b924,F00061,malicious,1,2933,128.0,129,False,False,False,False,75,235.81198120117188,True,0.9461227059364319
base:0x768db2a29a1f4cf2fe2f42a01ce6cb2bbf8cd341,F00068,malicious,1,758,227.0,228,False,False,False,False,148,402.0884094238281,True,0.9987019300460815
base:0x628ff693426583d9a7fb391e54366292f509d457,F00102,malicious,1,7491,1066.0,1067,False,False,False,False,185,2025.2564697265625,True,0.07110598683357239
base:0x4d04ef238941e8b2f0939b2de934b2e037d068fc,F00061,malicious,1,2933,128.0,129,False,False,False,False,75,235.81198120117188,True,0.9461227059364319
base:0xae9d88d94695a3b8a63eac5301722e592fd6bdc5,F00082,malicious,1,8893,163.0,164,False,False,False,False,57,322.9595642089844,True,0.9987747073173523
base:0x0000013e81b16d6f369a3376cb38381c06606ed8,F00013,malicious,1,3370,108.0,109,False,False,False,False,57,217.76864624023438,True,0.9980840682983398
