seed,fold,model,condition,AUPRC,Brier,Recall_01,FPR_01,Recall_05,FPR_05,Recall_10,FPR_10,fpr_01,fpr_05,fpr_10,temperature,best_val_AUPRC,aux_macro_AUPRC
7702,2,fusion_multitask,cleanM0,0.9343915851582788,0.0583520111970917,0.6827586206896552,0.0382165605095541,0.9310344827586208,0.0764331210191082,0.9310344827586208,0.0764331210191082,0.8501437361363727,0.1105779833828365,0.1105779620189463,1.0975801944732666,0.9729595856529958,0.8219004985368586
7702,2,fusion_multitask,F200,0.653776624552625,0.265365545215421,0.0827586206896551,0.0095541401273885,0.2137931034482758,0.0350318471337579,0.2137931034482758,0.0350318471337579,0.8501437361363727,0.1105779833828365,0.1105779620189463,1.0975801944732666,0.9729595856529958,
7702,2,fusion_multitask,M3F200,0.6770269391998215,0.2622392887479933,0.0758620689655172,0.0063694267515923,0.2551724137931034,0.0382165605095541,0.2551724137931034,0.0382165605095541,0.8501437361363727,0.1105779833828365,0.1105779620189463,1.0975801944732666,0.9729595856529958,
7702,2,fusion_multitask,benign_general,,0.0208247768688786,,0.0223880597014925,,0.0298507462686567,,0.0298507462686567,0.8501437361363727,0.1105779833828365,0.1105779620189463,1.0975801944732666,0.9729595856529958,
7702,2,fusion_source_balanced,cleanM0,0.9737751454772074,0.0409400486510523,0.9379310344827586,0.0222929936305732,0.9724137931034482,0.054140127388535,0.9724137931034482,0.054140127388535,0.8946976541758725,0.4896017420816943,0.4896017392917829,1.3346943855285645,0.9840591998140816,0.8746577449390888
7702,2,fusion_source_balanced,F200,0.8435441747033937,0.110263943747314,0.4620689655172413,0.019108280254777,0.6758620689655173,0.0509554140127388,0.6758620689655173,0.0509554140127388,0.8946976541758725,0.4896017420816943,0.4896017392917829,1.3346943855285645,0.9840591998140816,
7702,2,fusion_source_balanced,M3F200,0.8548789220819814,0.1030031624501136,0.4482758620689655,0.0159235668789808,0.696551724137931,0.0605095541401273,0.696551724137931,0.0605095541401273,0.8946976541758725,0.4896017420816943,0.4896017392917829,1.3346943855285645,0.9840591998140816,
7702,2,fusion_source_balanced,benign_general,,0.0451402289107557,,0.0298507462686567,,0.0597014925373134,,0.0597014925373134,0.8946976541758725,0.4896017420816943,0.4896017392917829,1.3346943855285645,0.9840591998140816,
7702,2,fusion_consistent,cleanM0,0.9623725552003144,0.0324459727607028,0.6482758620689655,0.0222929936305732,0.9724137931034482,0.0573248407643312,0.9724137931034482,0.0573248407643312,0.9129370154670012,0.0512993970359506,0.0512993970359506,1.2541929483413696,0.98341243006777,0.9135998847705988
7702,2,fusion_consistent,F200,0.8634357855373817,0.1383484308987047,0.2896551724137931,0.0063694267515923,0.7379310344827587,0.0573248407643312,0.7379310344827587,0.0573248407643312,0.9129370154670012,0.0512993970359506,0.0512993970359506,1.2541929483413696,0.98341243006777,
7702,2,fusion_consistent,M3F200,0.8838334732029441,0.1296460065518783,0.2827586206896552,0.0031847133757961,0.7793103448275862,0.0605095541401273,0.7793103448275862,0.0605095541401273,0.9129370154670012,0.0512993970359506,0.0512993970359506,1.2541929483413696,0.98341243006777,
7702,2,fusion_consistent,benign_general,,0.0340087001998704,,0.0149253731343283,,0.0597014925373134,,0.0597014925373134,0.9129370154670012,0.0512993970359506,0.0512993970359506,1.2541929483413696,0.98341243006777,
7702,3,hist_ngram_xgb,cleanM0,0.7892080391885313,0.0877397681889291,0.043010752688172,0.0,0.5913978494623656,0.0271739130434782,0.6559139784946236,0.1059782608695652,0.9911428093910216,0.5829295814037323,0.4002281129360199,,,
