sample_id,family_id,fold,true_label,model,condition,mutation_seed,raw_score,threshold,predicted_label
base:0x5730fddde04cd38b0608acf483a6a72427116ea4,F00793,2,0,opcode-histogram RF,F100,test:F100:1.0,0.16282051282051282,0.3853333333333333,0
base:0x6947fcf94b5755b3a4df8183cf2f99fe5ec11ef3,F00911,2,0,opcode-histogram RF,F100,test:F100:1.0,0.24666666666666667,0.3853333333333333,0
base:0xfc14282d502608b4d6982e04d4bad7e7b21bb476,F00694,2,0,opcode-histogram RF,F100,test:F100:1.0,0.10333333333333333,0.3853333333333333,0
base:0x4727e69ed6e3e4d85deb029fb101e04f212a854b,F00793,2,0,opcode-histogram RF,F100,test:F100:1.0,0.18833333333333332,0.3853333333333333,0
ethereum:0xb684710e6d5914ad6e64493de2a3c424cc43e970,F00917,2,0,opcode-histogram RF,F100,test:F100:1.0,0.5461904761904762,0.3853333333333333,1
ethereum:0x167bede6c0f329260de9807e1eca3d0bbd204611,F00124,2,0,opcode-histogram RF,F100,test:F100:1.0,0.4066666666666667,0.3853333333333333,1
ethereum:0x9b377d79e925dbaa9f66d69e2d1ff06c0b8c7d3c,F00922,2,0,opcode-histogram RF,F100,test:F100:1.0,0.163,0.3853333333333333,0
ethereum:0xb549b3c85001727b8b28a55835d544d9710ece9f,F00917,2,0,opcode-histogram RF,F100,test:F100:1.0,0.4633333333333333,0.3853333333333333,1
ethereum:0x20b0973f074f9e446c43dad3935bbb1a6dfda755,F00928,2,0,opcode-histogram RF,F100,test:F100:1.0,0.29333333333333333,0.3853333333333333,0
ethereum:0x9816c8de04dabd822534be4141886dd31c9a7fff,F00929,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2833333333333333,0.3853333333333333,0
ethereum:0xbe833f50270ae41411acc2b1df81d610c9044d31,F00935,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2866666666666667,0.3853333333333333,0
ethereum:0x017d4fb9df9aae92c18606ca9c38eac3710cba7e,F00940,2,0,opcode-histogram RF,F100,test:F100:1.0,0.27638888888888885,0.3853333333333333,0
ethereum:0x57678b37823e47b13c17cab41b1e9c264c9d93a3,F00683,2,0,opcode-histogram RF,F100,test:F100:1.0,0.37190943043884217,0.3853333333333333,0
ethereum:0xe506edd9490e702a17f6f8e2fcfa293ed02cdd47,F00949,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2,0.3853333333333333,0
ethereum:0xc114047bc1d01daf82601da712e68cf63f8b90d8,F00664,2,0,opcode-histogram RF,F100,test:F100:1.0,0.19238095238095237,0.3853333333333333,0
ethereum:0xe495736c3a3b81fef7c2e269e03b7e5a5d6434ac,F00954,2,0,opcode-histogram RF,F100,test:F100:1.0,0.4142698412698413,0.3853333333333333,1
ethereum:0x45ad771376c8786667caf805fd011cf954b54d0d,F00955,2,0,opcode-histogram RF,F100,test:F100:1.0,0.20238095238095238,0.3853333333333333,0
ethereum:0x16ad3be45f895ca4449925fa925d4d173e09899c,F00873,2,0,opcode-histogram RF,F100,test:F100:1.0,0.47833333333333333,0.3853333333333333,1
ethereum:0xf1550d711b812ddc874e3ddd60ad736513fbef29,F00963,2,0,opcode-histogram RF,F100,test:F100:1.0,0.07666666666666666,0.3853333333333333,0
ethereum:0x458f5a9f47a01bea5d7a32662660559d9ed3312c,F00669,2,0,opcode-histogram RF,F100,test:F100:1.0,0.03333333333333333,0.3853333333333333,0
ethereum:0x39733857b6fa8ded364ad04a1eb29b8d2c9d5819,F00968,2,0,opcode-histogram RF,F100,test:F100:1.0,0.20294117647058824,0.3853333333333333,0
ethereum:0x3d884d99ed629f01cc43d2dade260468c2eb661a,F00970,2,0,opcode-histogram RF,F100,test:F100:1.0,0.23888888888888885,0.3853333333333333,0
ethereum:0xca11bde05977b3631167028862be2a173976ca11,F00724,2,0,opcode-histogram RF,F100,test:F100:1.0,0.3031111111111111,0.3853333333333333,0
ethereum:0x58ab3381fd9a28eb3f5805c25932102c395e59c3,F00723,2,0,opcode-histogram RF,F100,test:F100:1.0,0.38,0.3853333333333333,0
ethereum:0x000000009b1d0af20d8c6d0a44e162d11f9b8f00,F00669,2,0,opcode-histogram RF,F100,test:F100:1.0,0.03333333333333333,0.3853333333333333,0
ethereum:0x20bc20b274c5b9e258653f828b34c1286ecf869d,F00664,2,0,opcode-histogram RF,F100,test:F100:1.0,0.11,0.3853333333333333,0
ethereum:0x4abff16c84b989b209db624d3fbef53370032f26,F00987,2,0,opcode-histogram RF,F100,test:F100:1.0,0.43296296296296294,0.3853333333333333,1
ethereum:0x00000000bebedb7c30ee418158e26e31a5a8f3e2,F00988,2,0,opcode-histogram RF,F100,test:F100:1.0,0.1922222222222222,0.3853333333333333,0
ethereum:0x65e563fe912553840da41fd45a88a85ed6f1263b,F00889,2,0,opcode-histogram RF,F100,test:F100:1.0,0.16571428571428573,0.3853333333333333,0
ethereum:0x533d5b723d6da062609a1554fcf0d729dc90ae6c,F01001,2,0,opcode-histogram RF,F100,test:F100:1.0,0.22,0.3853333333333333,0
ethereum:0x80b7c2547900f8767521bac230d114af2dd708fb,F01010,2,0,opcode-histogram RF,F100,test:F100:1.0,0.32666666666666666,0.3853333333333333,0
ethereum:0xeaf663a2aed3c9d73f5c484471c5f658a2fb1496,F01011,2,0,opcode-histogram RF,F100,test:F100:1.0,0.33916666666666667,0.3853333333333333,0
ethereum:0x3f0547afa543ea7477db8385fbd50e9ed254c64d,F01015,2,0,opcode-histogram RF,F100,test:F100:1.0,0.4064102564102564,0.3853333333333333,1
ethereum:0x293b8040f8b641f393d39cdf7904543c295c5015,F00987,2,0,opcode-histogram RF,F100,test:F100:1.0,0.26666666666666666,0.3853333333333333,0
ethereum:0x024ddb4d6ee89df0e745e14565c3400392716f5b,F01017,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2625,0.3853333333333333,0
ethereum:0xcb04145d25b580f695a1c889ff5088a8c03eefdf,F00691,2,0,opcode-histogram RF,F100,test:F100:1.0,0.23333333333333334,0.3853333333333333,0
ethereum:0x08cac6558812a2fddd61c14b0dfb15b7ff00c09e,F00870,2,0,opcode-histogram RF,F100,test:F100:1.0,0.07666666666666666,0.3853333333333333,0
ethereum:0xdc4fea7560223f70f7afbf7b6d3ee04f5e526edd,F01028,2,0,opcode-histogram RF,F100,test:F100:1.0,0.54,0.3853333333333333,1
ethereum:0x7785a22facd31db653ba4928f1d5b81d093f0b2f,F00705,2,0,opcode-histogram RF,F100,test:F100:1.0,0.29960784313725486,0.3853333333333333,0
ethereum:0x4a23b165f2f07b6226097f7ea92e104c04734250,F01011,2,0,opcode-histogram RF,F100,test:F100:1.0,0.17515873015873015,0.3853333333333333,0
ethereum:0x914cdeb572570d1fe0c4018e1ce9ce859dd06a74,F01034,2,0,opcode-histogram RF,F100,test:F100:1.0,0.40888095238095234,0.3853333333333333,1
ethereum:0x27aa463886a8d6315da6f7c8b7f7cda751a51bd1,F01039,2,0,opcode-histogram RF,F100,test:F100:1.0,0.265,0.3853333333333333,0
ethereum:0xe0caa95bbc27494db960c0ef2329c62967fdfea6,F00664,2,0,opcode-histogram RF,F100,test:F100:1.0,0.213,0.3853333333333333,0
ethereum:0x548aa727f635de5444b619fb5553ff9b223ed113,F01015,2,0,opcode-histogram RF,F100,test:F100:1.0,0.25,0.3853333333333333,0
ethereum:0xfe94b8aeb7950a26c276ea615a6d3c7289fd2ac3,F01044,2,0,opcode-histogram RF,F100,test:F100:1.0,0.33,0.3853333333333333,0
ethereum:0x4faf0e356f72139e058e61a49f354f27c674ca0a,F01050,2,0,opcode-histogram RF,F100,test:F100:1.0,0.47627450980392155,0.3853333333333333,1
ethereum:0x2a0a5b31d0089e984f1afca27840cadd18494607,F00889,2,0,opcode-histogram RF,F100,test:F100:1.0,0.16666666666666666,0.3853333333333333,0
ethereum:0xa1cd5679238664a4c7ec159bbae973deca1c7937,F01055,2,0,opcode-histogram RF,F100,test:F100:1.0,0.23930555555555558,0.3853333333333333,0
ethereum:0x2c027e2f044dcc98175b71a9c496aab2dbb0b7b1,F01060,2,0,opcode-histogram RF,F100,test:F100:1.0,0.225,0.3853333333333333,0
ethereum:0xcd26cbaedbd1f6ccc8f066ec25abfa9b3ec7e492,F01066,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2057142857142857,0.3853333333333333,0
ethereum:0xfafc687c30d03d2d787b551628c3c3eac371c01b,F00664,2,0,opcode-histogram RF,F100,test:F100:1.0,0.22666666666666666,0.3853333333333333,0
ethereum:0x62f6f07bf8007128000000700000d930e4410001,F00119,2,0,opcode-histogram RF,F100,test:F100:1.0,0.4458080808080808,0.3853333333333333,1
ethereum:0x2c4854a1e9eb8109fbc9702c6a8f3005db17cafa,F01072,2,0,opcode-histogram RF,F100,test:F100:1.0,0.14,0.3853333333333333,0
ethereum:0x07926b8fbfddf09cd66a7fcdc2b224b8482e6690,F00842,2,0,opcode-histogram RF,F100,test:F100:1.0,0.1919887955182073,0.3853333333333333,0
ethereum:0x09e8bfe00d8e6edbedc9c38d2a3139dfd64075d5,F00968,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2733333333333333,0.3853333333333333,0
ethereum:0x9ae4367be2f8b4077c4e9fa59e324338188b1de3,F01078,2,0,opcode-histogram RF,F100,test:F100:1.0,0.18333333333333332,0.3853333333333333,0
ethereum:0x63f3baab5bec371ba4c33c65a1c3002b503fe83c,F01079,2,0,opcode-histogram RF,F100,test:F100:1.0,0.18833333333333332,0.3853333333333333,0
ethereum:0xe4e49868adf7118960c7d038964c21f62e615afe,F00730,2,0,opcode-histogram RF,F100,test:F100:1.0,0.28,0.3853333333333333,0
ethereum:0xbd77a32e628e69d8b168d3813f019e51d787b569,F00705,2,0,opcode-histogram RF,F100,test:F100:1.0,0.17,0.3853333333333333,0
ethereum:0x4b43193d2a59094a297914cd7e7a72743e385587,F01085,2,0,opcode-histogram RF,F100,test:F100:1.0,0.29,0.3853333333333333,0
ethereum:0x5ce9e7b497262f07004d0d4923d3dda7c069230a,F01091,2,0,opcode-histogram RF,F100,test:F100:1.0,0.35,0.3853333333333333,0
ethereum:0x9487487e7ae7e0b93566dc4c1f67f64b311b416c,F00929,2,0,opcode-histogram RF,F100,test:F100:1.0,0.3466666666666667,0.3853333333333333,0
ethereum:0xafc5877036d4e2e8e5cc604ee196ef583d82e788,F01098,2,0,opcode-histogram RF,F100,test:F100:1.0,0.3616666666666667,0.3853333333333333,0
ethereum:0x3cbad1e3b9049ecdb9588fb48dd61d80faf41bd5,F00669,2,0,opcode-histogram RF,F100,test:F100:1.0,0.03333333333333333,0.3853333333333333,0
ethereum:0x8ee869ea0d59ff4ee5989b58081f85b1d6d6e984,F01015,2,0,opcode-histogram RF,F100,test:F100:1.0,0.183,0.3853333333333333,0
ethereum:0xad89bc93230d0a9efb8cd57c4fcf244f2e8979e1,F00664,2,0,opcode-histogram RF,F100,test:F100:1.0,0.14244444444444446,0.3853333333333333,0
ethereum:0x1e142b1f5ea1b5b12ddb8db5d96f85aacdafb7cb,F00929,2,0,opcode-histogram RF,F100,test:F100:1.0,0.39,0.3853333333333333,1
ethereum:0x2204138cc4d925174a2ebc560cbd5a2faa896996,F00889,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2696078431372549,0.3853333333333333,0
ethereum:0xacd1022c667b8c99cfa3a4e066c19a2443045ce1,F01103,2,0,opcode-histogram RF,F100,test:F100:1.0,0.35,0.3853333333333333,0
ethereum:0x00000000001cbc2f91b298cea088f19b78574a5d,F01107,2,0,opcode-histogram RF,F100,test:F100:1.0,0.45416666666666666,0.3853333333333333,1
ethereum:0xa35ca8d0f27aad413fbbcd7d15582b44eeb6ba45,F01110,2,0,opcode-histogram RF,F100,test:F100:1.0,0.14333333333333334,0.3853333333333333,0
ethereum:0xab42295e61ed2d0257e0fb2896ccf4ae0c805f73,F01120,2,0,opcode-histogram RF,F100,test:F100:1.0,0.37333333333333335,0.3853333333333333,0
ethereum:0x1bbaa650732168e74a19974e8018ea1bea424050,F01125,2,0,opcode-histogram RF,F100,test:F100:1.0,0.22747474747474744,0.3853333333333333,0
bnb:0xca11bde05977b3631167028862be2a173976ca11,F00724,2,0,opcode-histogram RF,F100,test:F100:1.0,0.1831111111111111,0.3853333333333333,0
bnb:0x74b077bf27bfa83fa672d4012965a3111a985921,F00889,2,0,opcode-histogram RF,F100,test:F100:1.0,0.19849206349206347,0.3853333333333333,0
bnb:0x17131f2e7923803cab26d33b8b9f266abb37ac10,F01128,2,0,opcode-histogram RF,F100,test:F100:1.0,0.14666666666666667,0.3853333333333333,0
bnb:0xf1ddf849f30f408bf7004c7872f8e8fe775c60f0,F00664,2,0,opcode-histogram RF,F100,test:F100:1.0,0.24904761904761902,0.3853333333333333,0
bnb:0x311d41cd41c037440e49e7fd0556f9522a1943f8,F01132,2,0,opcode-histogram RF,F100,test:F100:1.0,0.14666666666666667,0.3853333333333333,0
bnb:0x19434b0a37edde55c98c0c96dcdd202add14e14f,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.29333333333333333,0.3853333333333333,0
bnb:0x8623b3c667bf4c4853c1a168a58724f6bc5431eb,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.26,0.3853333333333333,0
bnb:0xa937bf715d310eaa81e769f3495129dc36ddf056,F00691,2,0,opcode-histogram RF,F100,test:F100:1.0,0.26554761904761903,0.3853333333333333,0
bnb:0xcc2813c7b9da3d1e691e42b4786cbb450fa06ce1,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.28,0.3853333333333333,0
bnb:0xaefaacb5b9dd2395a6f7ac7fc9e8797cdbd3c441,F01146,2,0,opcode-histogram RF,F100,test:F100:1.0,0.20633333333333334,0.3853333333333333,0
bnb:0xcea2ab2791829489973a76c4953fac42c7f32b96,F01151,2,0,opcode-histogram RF,F100,test:F100:1.0,0.18383333333333332,0.3853333333333333,0
bnb:0x0d2393f8569a7c60b905bf7ccf73bce37dabe593,F01154,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2633333333333333,0.3853333333333333,0
bnb:0x576d31f1d73a8acec04886d0f7ff9462bdbf9d4e,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.27666666666666667,0.3853333333333333,0
bnb:0x69f3814cd453980531e3f089448b11ec2ef865e6,F00054,2,0,opcode-histogram RF,F100,test:F100:1.0,0.3433333333333333,0.3853333333333333,0
bnb:0x899d1951e2116a2dce7a793dca6ab2b4bd30007c,F00955,2,0,opcode-histogram RF,F100,test:F100:1.0,0.20238095238095238,0.3853333333333333,0
bnb:0x8d7e85184f469234dc62550e9314cd361c2b88d8,F01169,2,0,opcode-histogram RF,F100,test:F100:1.0,0.37,0.3853333333333333,0
bnb:0x5bc3ee6df05c244b59abbf4a81c02d625f0fd23f,F00828,2,0,opcode-histogram RF,F100,test:F100:1.0,0.3125,0.3853333333333333,0
bnb:0x856896bae2a2d561bbb2cc9c1c32db3da830b714,F01154,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2733333333333333,0.3853333333333333,0
bnb:0x560ecd3352a484df453896f0e2b9f36b6bfd014f,F00664,2,0,opcode-histogram RF,F100,test:F100:1.0,0.27666666666666667,0.3853333333333333,0
bnb:0x6cd6a077f80dbee7a7f8be0d6c4319174f04e889,F01175,2,0,opcode-histogram RF,F100,test:F100:1.0,0.3418888888888889,0.3853333333333333,0
bnb:0x8eac3c5151773a5f9e1e5c8d787f0dd7ef7678ec,F01176,2,0,opcode-histogram RF,F100,test:F100:1.0,0.30732010582010577,0.3853333333333333,0
bnb:0x3cbad1e3b9049ecdb9588fb48dd61d80faf41bd5,F00669,2,0,opcode-histogram RF,F100,test:F100:1.0,0.03333333333333333,0.3853333333333333,0
bnb:0x85d68994d28cfc930d00fa4cfb8dd376b9f104e6,F01179,2,0,opcode-histogram RF,F100,test:F100:1.0,0.3897777777777778,0.3853333333333333,1
bnb:0x9fea47342ab9e50fc1f243167052c26e9d9a19e0,F01183,2,0,opcode-histogram RF,F100,test:F100:1.0,0.33166666666666667,0.3853333333333333,0
bnb:0xd6b42b32583d5b2820ab1df22a450118de74ee0f,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.29,0.3853333333333333,0
bnb:0x2ff89bce6ad98953bf99f001ea89b13ca941d738,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.28,0.3853333333333333,0
bnb:0xedad2e44e8798d610cf7821dc0cf3ff8198fe0dd,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.28,0.3853333333333333,0
bnb:0x762145d7f7ad0a02d02be46960a6fb68cb434be8,F00664,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2,0.3853333333333333,0
bnb:0x4b03defa3a763c46e80378481a451f5d32758997,F01192,2,0,opcode-histogram RF,F100,test:F100:1.0,0.21,0.3853333333333333,0
bnb:0x4031748e31686ae8390b64a6047c1c92c8aab9eb,F01196,2,0,opcode-histogram RF,F100,test:F100:1.0,0.26952380952380955,0.3853333333333333,0
bnb:0x2e60768c8b7a83cfb26db94983f00845796109e0,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.29,0.3853333333333333,0
bnb:0x0c13823c4a49e9c40c0a510e6a3fe0b3d468d802,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.28,0.3853333333333333,0
bnb:0xa0209b7f0b268614cf890b937f543fa050119f52,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2833333333333333,0.3853333333333333,0
bnb:0x57678b37823e47b13c17cab41b1e9c264c9d93a3,F00683,2,0,opcode-histogram RF,F100,test:F100:1.0,0.29896825396825394,0.3853333333333333,0
bnb:0x12ba8392cde6aed01b6a4799b580ee656f8b14ea,F01199,2,0,opcode-histogram RF,F100,test:F100:1.0,0.3333333333333333,0.3853333333333333,0
bnb:0xeb675861903234451a4f5cb7c4c9149b4ab678ba,F01196,2,0,opcode-histogram RF,F100,test:F100:1.0,0.19666666666666666,0.3853333333333333,0
bnb:0x8e8e658e22b12ada97b402ff0b044d6a325013c7,F01204,2,0,opcode-histogram RF,F100,test:F100:1.0,0.15666666666666668,0.3853333333333333,0
bnb:0x58ab3381fd9a28eb3f5805c25932102c395e59c3,F00723,2,0,opcode-histogram RF,F100,test:F100:1.0,0.4354411764705882,0.3853333333333333,1
bnb:0x916aecc4cfdc95f48765dc6473665137973ee3d4,F01179,2,0,opcode-histogram RF,F100,test:F100:1.0,0.49,0.3853333333333333,1
bnb:0xefd6dd1b722911723f8468c37ec06f66dab94a8b,F00677,2,0,opcode-histogram RF,F100,test:F100:1.0,0.5084920634920634,0.3853333333333333,1
bnb:0x517b8b3854c78c8c1e399fdbc8e8b211c1003ac9,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2833333333333333,0.3853333333333333,0
bnb:0x000000009b1d0af20d8c6d0a44e162d11f9b8f00,F00669,2,0,opcode-histogram RF,F100,test:F100:1.0,0.03333333333333333,0.3853333333333333,0
bnb:0xb300000b72deaeb607a12d5f54773d1c19c7028d,F01216,2,0,opcode-histogram RF,F100,test:F100:1.0,0.22666666666666666,0.3853333333333333,0
bnb:0xe48bf136c63295c9e604b96bea2e47b2a58fd244,F01176,2,0,opcode-histogram RF,F100,test:F100:1.0,0.05622222222222222,0.3853333333333333,0
bnb:0x5f6ed4606bd97d2a91a4898a4858acf0a1bf1db6,F01128,2,0,opcode-histogram RF,F100,test:F100:1.0,0.20333333333333334,0.3853333333333333,0
bnb:0xd2224b265a243de3edc0b712b36848b409a6ad6f,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2833333333333333,0.3853333333333333,0
bnb:0x07f7dc31c27890583aa925e564722547bc45c9df,F01221,2,0,opcode-histogram RF,F100,test:F100:1.0,0.355,0.3853333333333333,0
bnb:0x2774efa89e104ce171642590faccd17767909532,F01222,2,0,opcode-histogram RF,F100,test:F100:1.0,0.4412745098039215,0.3853333333333333,1
bnb:0xa82a1d6f847f54e23b7aa4736c1c7e9d1f33ae0d,F01128,2,0,opcode-histogram RF,F100,test:F100:1.0,0.21,0.3853333333333333,0
bnb:0x07836f34faae98ca24c745356e1075d8e7d40cb9,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2866666666666667,0.3853333333333333,0
bnb:0x64429ad080475e2e12d8fc024a00e61b7d8b4ca3,F01229,2,0,opcode-histogram RF,F100,test:F100:1.0,0.34,0.3853333333333333,0
bnb:0x00000000001cbc2f91b298cea088f19b78574a5d,F01107,2,0,opcode-histogram RF,F100,test:F100:1.0,0.375,0.3853333333333333,0
bnb:0x0c59fba200aaeb2eac59c4190dfa8b482b2d3f61,F01235,2,0,opcode-histogram RF,F100,test:F100:1.0,0.34777777777777774,0.3853333333333333,0
bnb:0x4d850c12e68594203c3d33aeb7bb67c0a2982834,F01128,2,0,opcode-histogram RF,F100,test:F100:1.0,0.21333333333333335,0.3853333333333333,0
bnb:0x7cedc78604d56372c25627023c9381a137ab05bf,F01240,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2833333333333333,0.3853333333333333,0
bnb:0x852604b462035ef7c278be14afa0210c15fce640,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2833333333333333,0.3853333333333333,0
bnb:0xa2ddae7049e70851ffd414542daad4e035895233,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2866666666666667,0.3853333333333333,0
bnb:0xbd77a32e628e69d8b168d3813f019e51d787b569,F00705,2,0,opcode-histogram RF,F100,test:F100:1.0,0.22238095238095237,0.3853333333333333,0
bnb:0xbccfdbd868fb7ad6379db638edca5a94b5bbe229,F01245,2,0,opcode-histogram RF,F100,test:F100:1.0,0.23333333333333334,0.3853333333333333,0
bnb:0x64c674c0dc13d7622ebe91cdcb2d651a49ba891c,F01128,2,0,opcode-histogram RF,F100,test:F100:1.0,0.16333333333333333,0.3853333333333333,0
bnb:0xa700960e25c1ed084abe34ea4245a0557cd15cc9,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2733333333333333,0.3853333333333333,0
bnb:0x8cac665dc5ea97ba89ec9c884834eae3cc0bb0d4,F01196,2,0,opcode-histogram RF,F100,test:F100:1.0,0.18976190476190477,0.3853333333333333,0
bnb:0x615cf71491d61c94c8919503fdec4a273a839e1b,F01251,2,0,opcode-histogram RF,F100,test:F100:1.0,0.21926984126984123,0.3853333333333333,0
bnb:0x62390a6c8363ed5c47c3432c4f77b103f8b0d801,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2733333333333333,0.3853333333333333,0
bnb:0xfa7a6773a682c85a6e6bab28a8594abea327c8c7,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2866666666666667,0.3853333333333333,0
bnb:0x503b00b8f0a7b1945f352627e89072dc14fac4b3,F01176,2,0,opcode-histogram RF,F100,test:F100:1.0,0.20907407407407408,0.3853333333333333,0
bnb:0xbc5bc1febf6b5a50b08f0a72874cfd4baf9db065,F00664,2,0,opcode-histogram RF,F100,test:F100:1.0,0.19571428571428573,0.3853333333333333,0
bnb:0xd432489736601efa248dc26d6d57d15b1361637f,F00701,2,0,opcode-histogram RF,F100,test:F100:1.0,0.3429411764705882,0.3853333333333333,0
bnb:0x7785a22facd31db653ba4928f1d5b81d093f0b2f,F00705,2,0,opcode-histogram RF,F100,test:F100:1.0,0.19166666666666668,0.3853333333333333,0
bnb:0x845ea5de8d65508da75dd6462cd0f34661632690,F00664,2,0,opcode-histogram RF,F100,test:F100:1.0,0.26666666666666666,0.3853333333333333,0
bnb:0xc90be957c013c680287f5c1760645a2bb9bc5fd4,F01264,2,0,opcode-histogram RF,F100,test:F100:1.0,0.25376984126984126,0.3853333333333333,0
bnb:0xdcdbc63c5cbe1ec6970b4b1be33d56e7ca23afc8,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2833333333333333,0.3853333333333333,0
bnb:0x0ceb1165adc09865ed263e773a0edfac7d214061,F01196,2,0,opcode-histogram RF,F100,test:F100:1.0,0.1930952380952381,0.3853333333333333,0
bnb:0x3cb2ade3b2db2b58d7bf0cfbb40d4c0cf953767c,F01269,2,0,opcode-histogram RF,F100,test:F100:1.0,0.19333333333333333,0.3853333333333333,0
bnb:0x7ec545eb24678da60fc4a59865141656f2e10106,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2866666666666667,0.3853333333333333,0
bnb:0x4359e8462296d76beb4061f0d8e277320c7dcb81,F01274,2,0,opcode-histogram RF,F100,test:F100:1.0,0.17294117647058824,0.3853333333333333,0
bnb:0xc9389f8ad9b50656e82276c2e222b65ca814489b,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.27666666666666667,0.3853333333333333,0
bnb:0x31560c436185e867166fabf570e810a154be18f2,F01276,2,0,opcode-histogram RF,F100,test:F100:1.0,0.07666666666666666,0.3853333333333333,0
bnb:0xd99cae3fac551f6b6ba7b9f19bdd316951eeee98,F01281,2,0,opcode-histogram RF,F100,test:F100:1.0,0.36,0.3853333333333333,0
bnb:0x5e8e51b7ed933c1316e38808e168cd2900987941,F01287,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2825,0.3853333333333333,0
bnb:0xd3dae416020f004fe213e166d622825f8e032e6b,F00701,2,0,opcode-histogram RF,F100,test:F100:1.0,0.09,0.3853333333333333,0
bnb:0x72d4fb4b3642d3ff47f81616d1f47048bcef8894,F00664,2,0,opcode-histogram RF,F100,test:F100:1.0,0.21944444444444447,0.3853333333333333,0
bnb:0xe22486d6cf7fe9e977c0b99214b480215de72cd2,F00787,2,0,opcode-histogram RF,F100,test:F100:1.0,0.22666666666666666,0.3853333333333333,0
bnb:0x78803e83965b8d053067a398979cdcfc1ccbbe20,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.27666666666666667,0.3853333333333333,0
bnb:0x4c12bba42b7e5341a0fadb1e064f738971dd88d2,F00664,2,0,opcode-histogram RF,F100,test:F100:1.0,0.21627450980392154,0.3853333333333333,0
bnb:0xb6a94293fa7794e5ccca98f350321a6d6c4be0bf,F01135,2,0,opcode-histogram RF,F100,test:F100:1.0,0.2733333333333333,0.3853333333333333,0
